name,size,mark,price,value,date,type
Samsung SSD 860 EVO 500GB,465.8 GB,4547,$83.29,54.59,Feb 2018,SSD
Samsung SSD 860 EVO M.2 1TB,931.5 GB,5157,NA,NA,Feb 2018,SSD
Samsung SSD 860 EVO M.2 250GB,232.9 GB,4639,NA,NA,Feb 2018,SSD
Samsung SSD 860 EVO M.2 500GB,465.8 GB,5013,NA,NA,Jan 2018,SSD
Samsung SSD 860 EVO mSAT,232.9 GB,4310,NA,NA,Apr 2018,SSD
Samsung SSD 860 EVO mSATA 1TB,931.5 GB,4522,$167.99,26.92,Jul 2018,SSD
Samsung SSD 860 EVO mSATA 250GB,232.9 GB,4349,$67.99,63.97,Feb 2018,SSD
Samsung SSD 860 EVO mSATA 500GB,465.8 GB,4564,$97.99,46.58,Jul 2018,SSD
Samsung SSD 860 PRO 1TB,953.9 GB,5063,$260.99,19.40,Jun 2018,SSD
Samsung SSD 860 PRO 256G,238.5 GB,3367,NA,NA,Jan 2018,SSD
Samsung SSD 860 PRO 256GB,238.5 GB,4770,$85.24,55.96,Feb 2018,SSD
Samsung SSD 860 PRO 2TB,1.9 TB,5202,NA,NA,Apr 2018,SSD
Samsung SSD 860 PRO 512G,476.9 GB,4485,NA,NA,Jul 2018,SSD
Samsung SSD 860 PRO 512GB,476.9 GB,5084,$139.37,36.48,Mar 2018,SSD
Samsung SSD 950 Pro 256GB NVMe,238.5 GB,10659,$174.99,60.91,Nov 2015,SSD
Samsung SSD 950 Pro 512GB NVMe,476.9 GB,13542,$463.24,29.23,Nov 2015,SSD
Samsung SSD 960 EVO 1TB,931.5 GB,16435,$299.99,54.79,Dec 2016,SSD
Samsung SSD 960 EVO 250GB,232.9 GB,13398,$119.98,111.67,Nov 2016,SSD
Samsung SSD 960 EVO 500GB,465.8 GB,14747,$139.99,105.34,Dec 2016,SSD
Samsung SSD 960 PRO 1TB,953.9 GB,16852,$342.83,49.16,Dec 2016,SSD
Samsung SSD 960 PRO 2TB,1.9 TB,17010,"$1,100.95",15.45,Jan 2017,SSD
Samsung SSD 960 PRO 512GB,476.9 GB,17622,$204.99,85.97,Oct 2016,SSD
Samsung SSD 970 EVO 1TB,931.5 GB,22853,$247.99,92.15,May 2018,SSD
Samsung SSD 970 EVO 250GB,232.9 GB,16032,$69.49,230.71,May 2018,SSD
Samsung SSD 970 EVO 2TB,1.8 TB,22157,$563.07,39.35,Jun 2018,SSD
Samsung SSD 970 EVO 500GB,465.8 GB,21689,$138.14,157.01,May 2018,SSD
Samsung SSD 970 PRO 1TB,953.9 GB,23773,$432.99,54.90,May 2018,SSD
Samsung SSD 970 PRO 512GB,476.9 GB,21923,$167.95,130.53,May 2018,SSD
SAMSUNG SSD CM851 M.2 2242 32GB,29.8 GB,1709,NA,NA,Nov 2015,SSD
SAMSUNG SSD CM87,119.2 GB,3922,NA,NA,Aug 2016,SSD
SAMSUNG SSD CM871 2.5 7mm 128GB,119.2 GB,2230,$49.99*,44.61,Jul 2015,SSD
SAMSUNG SSD CM871 M.2 2280 128GB,119.2 GB,2180,$38.99,55.91,Aug 2015,SSD
SAMSUNG SSD CM871a 2.5 7mm 128GB,119.2 GB,3685,NA,NA,Dec 2016,SSD
SAMSUNG SSD CM871a M.2 2280 256GB,238.5 GB,4350,NA,NA,Feb 2017,SSD
SAMSUNG SSD PB22,238.5 GB,947,NA,NA,Dec 2012,SSD
SAMSUNG SSD PB22-JS3,238.5 GB,1050,NA,NA,Apr 2013,SSD
SAMSUNG SSD PB22-JS3 2.5,119.2 GB,961,NA,NA,Apr 2013,SSD
"SAMSUNG SSD PB22-JS3 2.5"" 128GB",119.2 GB,1016,NA,NA,Jan 2013,SSD
SAMSUNG SSD PB22-JS3 FDE,238.5 GB,945,NA,NA,Jan 2013,SSD
"SAMSUNG SSD PB22-JS3 FDE 2.5"" 128GB",119.2 GB,982,NA,NA,Jan 2013,SSD
"SAMSUNG SSD PB22-JS3 FDE 2.5"" 256GB",238.5 GB,896,NA,NA,Jan 2013,SSD
SAMSUNG SSD PB22-JS3 FDE TM 128GB,119.1 GB,960,NA,NA,Nov 2009,SSD
SAMSUNG SSD PB22-JS3 TH 64GB,59.6 GB,867,NA,NA,Nov 2013,SSD
SAMSUNG SSD PM80,119.2 GB,944,NA,NA,Jun 2013,SSD
SAMSUNG SSD PM800 2.,119.2 GB,948,NA,NA,Sep 2013,SSD
"SAMSUNG SSD PM800 2.5"" 1",119.2 GB,997,NA,NA,Nov 2012,SSD
"SAMSUNG SSD PM800 2.5"" 128GB",119.2 GB,965,NA,NA,Jan 2013,SSD
"SAMSUNG SSD PM800 2.5"" 2",238.5 GB,904,NA,NA,Oct 2012,SSD
"SAMSUNG SSD PM800 2.5"" 256GB",238.5 GB,932,NA,NA,Jan 2013,SSD
SAMSUNG SSD PM800 m 64GB,49.7 GB,794,NA,NA,Jul 2010,SSD
SAMSUNG SSD PM800 Series,238.5 GB,954,NA,NA,Nov 2012,SSD
"SAMSUNG SSD PM800 Series 2.5"" 256GB",238.5 GB,906,NA,NA,Dec 2012,SSD
SAMSUNG SSD PM800 TH 64G,59.6 GB,942,NA,NA,Dec 2012,SSD
SAMSUNG SSD PM800 TH 64GB,58.7 GB,938,NA,NA,Mar 2010,SSD
SAMSUNG SSD PM800 TM 128,119.2 GB,881,NA,NA,Sep 2013,SSD
SAMSUNG SSD PM800 TM 128GB,119.2 GB,1037,NA,NA,Apr 2013,SSD
SAMSUNG SSD PM800 TM 128GB,104.6 GB,878,NA,NA,Feb 2010,SSD
SAMSUNG SSD PM800 TM 64G,59.6 GB,1003,NA,NA,Sep 2013,SSD
SAMSUNG SSD PM800 TM 64GB,59.6 GB,967,NA,NA,Sep 2013,SSD
SAMSUNG SSD PM81,119.2 GB,1479,NA,NA,Jan 2013,SSD
"SAMSUNG SSD PM810 2.5""",119.2 GB,1689,NA,NA,Jan 2015,SSD
"SAMSUNG SSD PM810 2.5"" 1",119.2 GB,1431,NA,NA,Oct 2012,SSD
"SAMSUNG SSD PM810 2.5"" 128GB",119.2 GB,1394,NA,NA,Dec 2012,SSD
"SAMSUNG SSD PM810 2.5"" 2",238.5 GB,1595,NA,NA,Nov 2012,SSD
"SAMSUNG SSD PM810 2.5"" 256GB",238.5 GB,1636,NA,NA,Jan 2013,SSD
"SAMSUNG SSD PM810 2.5"" 7",119.2 GB,1630,NA,NA,Oct 2012,SSD
"SAMSUNG SSD PM810 2.5"" 7mm 128GB",119.2 GB,1679,NA,NA,Oct 2012,SSD
"SAMSUNG SSD PM810 2.5"" 7mm 256GB",238.5 GB,1639,NA,NA,Oct 2012,SSD
SAMSUNG SSD PM810 FDE 2.,238.5 GB,1676,NA,NA,Oct 2012,SSD
"SAMSUNG SSD PM810 FDE 2.5"" 128GB",119.2 GB,1248,NA,NA,Oct 2013,SSD
"SAMSUNG SSD PM810 FDE 2.5"" 256GB",238.5 GB,1652,NA,NA,Dec 2014,SSD
SAMSUNG SSD PM810 FDE TM 128GB,119.2 GB,1427,NA,NA,Jun 2014,SSD
SAMSUNG SSD PM810 m 128GB,118.9 GB,1445,NA,NA,Aug 2011,SSD
SAMSUNG SSD PM810 mSATA,119.2 GB,1328,NA,NA,Nov 2012,SSD
SAMSUNG SSD PM810 TH 64G,59.6 GB,1340,NA,NA,Apr 2015,SSD
SAMSUNG SSD PM810 TH 64GB,59.6 GB,1318,NA,NA,Apr 2013,SSD
SAMSUNG SSD PM810 TM 64GB,59.6 GB,1456,NA,NA,Feb 2014,SSD
SAMSUNG SSD PM83,238.5 GB,3211,NA,NA,Oct 2012,SSD
SAMSUNG SSD PM830 2.,119.2 GB,931,NA,NA,Dec 2017,SSD
"SAMSUNG SSD PM830 2.5""",238.5 GB,3452,NA,NA,Jul 2016,SSD
"SAMSUNG SSD PM830 2.5"" 7",238.5 GB,3530,NA,NA,Sep 2012,SSD
"SAMSUNG SSD PM830 2.5"" 7mm 128GB",119.2 GB,2913,NA,NA,Nov 2012,SSD
"SAMSUNG SSD PM830 2.5"" 7mm 256GB",238.5 GB,3129,NA,NA,Oct 2012,SSD
"SAMSUNG SSD PM830 2.5"" 7mm 512GB",476.9 GB,3211,NA,NA,Mar 2013,SSD
SAMSUNG SSD PM830 FDE 2.,238.5 GB,3715,NA,NA,May 2013,SSD
"SAMSUNG SSD PM830 FDE 2.5"" 7mm 256GB",238.5 GB,3187,NA,NA,Apr 2014,SSD
SAMSUNG SSD PM830 FDE mS,238.5 GB,2998,NA,NA,Jul 2013,SSD
SAMSUNG SSD PM830 FDE mSATA 256GB,238.5 GB,2936,NA,NA,Jun 2013,SSD
SAMSUNG SSD PM830 m 128GB,93 GB,2883,NA,NA,Mar 2012,SSD
SAMSUNG SSD PM830 m 256GB,212.2 GB,2785,NA,NA,Mar 2012,SSD
SAMSUNG SSD PM830 mSATA,238.5 GB,2756,$51.90*,53.10,Sep 2012,SSD
SAMSUNG SSD PM830 mSATA 128GB,119.2 GB,2662,NA,NA,May 2013,SSD
SAMSUNG SSD PM830 mSATA 256GB,238.5 GB,2835,NA,NA,Sep 2013,SSD
SAMSUNG SSD PM830 mSATA 32GB,29.8 GB,1637,NA,NA,Jan 2013,SSD
SAMSUNG SSD PM830 mSATA 64GB,59.6 GB,2165,NA,NA,Sep 2013,SSD
SAMSUNG SSD PM84,238.5 GB,2748,NA,NA,Oct 2014,SSD
"SAMSUNG SSD PM841 2.5"" 7",238.5 GB,2765,NA,NA,Sep 2013,SSD
"SAMSUNG SSD PM841 2.5"" 7mm 256GB",238.5 GB,2509,NA,NA,Nov 2013,SSD
SAMSUNG SSD PM841 mSATA,238.5 GB,2718,$61.00*,44.56,Feb 2014,SSD
SAMSUNG SSD PM841 mSATA 256GB,238.5 GB,2635,NA,NA,Dec 2013,SSD
SAMSUNG SSD PM85,476.9 GB,3262,NA,NA,Apr 2014,SSD
SAMSUNG SSD PM851 2.5 7m,238.5 GB,2636,NA,NA,May 2014,SSD
SAMSUNG SSD PM851 2.5 7mm 128GB,119.2 GB,2543,NA,NA,Dec 2014,SSD
SAMSUNG SSD PM851 2.5 7mm 256GB,238.5 GB,2704,NA,NA,Sep 2014,SSD
SAMSUNG SSD PM851 2.5 7mm 512GB,476.9 GB,3264,$199.99*,16.32,Dec 2014,SSD
SAMSUNG SSD PM851 M.2 22,476.9 GB,3007,NA,NA,Mar 2015,SSD
SAMSUNG SSD PM851 M.2 2280 128GB,119.2 GB,2281,NA,NA,Sep 2014,SSD
SAMSUNG SSD PM851 M.2 2280 256GB,238.5 GB,2730,NA,NA,Nov 2014,SSD
SAMSUNG SSD PM851 M.2 2280 512GB,476.9 GB,2961,$199.99*,14.81,Jan 2015,SSD
SAMSUNG SSD PM851 mSATA,238.5 GB,2826,$139.99*,20.19,May 2014,SSD
SAMSUNG SSD PM851 mSATA 128GB,119.2 GB,2210,NA,NA,Apr 2015,SSD
SAMSUNG SSD PM851 mSATA 1TB,953.9 GB,3205,NA,NA,Jun 2015,SSD
SAMSUNG SSD PM851 mSATA 256GB,238.5 GB,2736,$124.19,22.03,Apr 2014,SSD
SAMSUNG SSD PM851 mSATA 512GB,476.9 GB,3056,$335.44,9.11,Mar 2014,SSD
SAMSUNG SSD PM851a 2.5 7mm 1024GB,953.9 GB,7920,NA,NA,Nov 2015,SSD
SAMSUNG SSD PM87,476.9 GB,3147,NA,NA,Aug 2016,SSD
SAMSUNG SSD PM871 2.5 7m,119.2 GB,3209,NA,NA,Aug 2015,SSD
SAMSUNG SSD PM871 2.5 7mm 128GB,119.2 GB,2841,NA,NA,Jul 2015,SSD
SAMSUNG SSD PM871 2.5 7mm 256GB,238.5 GB,3468,NA,NA,Aug 2015,SSD
SAMSUNG SSD PM871 2.5 7mm 512GB,476.9 GB,4045,NA,NA,Aug 2015,SSD
SAMSUNG SSD PM871 2.5 7mm 512GB SED,476.9 GB,3980,NA,NA,Jul 2016,SSD
SAMSUNG SSD PM871 M.2 22,476.9 GB,3648,NA,NA,Oct 2015,SSD
SAMSUNG SSD PM871 M.2 2280 128GB,119.2 GB,2800,NA,NA,Nov 2015,SSD
SAMSUNG SSD PM871 M.2 2280 256GB,238.5 GB,3353,NA,NA,Nov 2015,SSD
SAMSUNG SSD PM871 M.2 2280 256GB SED,238.5 GB,5967,NA,NA,Apr 2016,SSD
SAMSUNG SSD PM871 M.2 2280 512GB,476.9 GB,3988,$279.71*,14.26,Jan 2016,SSD
SAMSUNG SSD PM871 M.2 2280 512GB SED,476.9 GB,4374,NA,NA,Dec 2015,SSD
SAMSUNG SSD PM871 mSATA,476.9 GB,3372,NA,NA,Jun 2015,SSD
SAMSUNG SSD PM871 mSATA 128GB,119.2 GB,2854,$99.99,28.54,Sep 2016,SSD
SAMSUNG SSD PM871 mSATA 256GB,238.5 GB,3104,NA,NA,Jul 2015,SSD
SAMSUNG SSD PM871 mSATA 512GB,476.9 GB,4232,$199.99*,21.16,Oct 2015,SSD
SAMSUNG SSD PM871 mSATA 512GB SED,476.9 GB,3922,NA,NA,Feb 2016,SSD
SAMSUNG SSD PM871a 2.5,238.5 GB,4889,NA,NA,May 2016,SSD
SAMSUNG SSD PM871a 2.5 7mm 1024GB,953.9 GB,4394,NA,NA,Jun 2017,SSD
SAMSUNG SSD PM871a 2.5 7mm 256GB,238.5 GB,4775,NA,NA,Jan 2017,SSD
SAMSUNG SSD PM871a 2.5 7mm 512GB,476.9 GB,4655,NA,NA,Jun 2016,SSD
SAMSUNG SSD PM871a M.2 2280 256GB,238.5 GB,4630,NA,NA,Jul 2016,SSD
SAMSUNG SSD PM871a M.2 2280 512GB,476.9 GB,4530,NA,NA,Nov 2016,SSD
SAMSUNG SSD PM871b 2.5 7mm 256GB,238.5 GB,4814,NA,NA,Oct 2017,SSD
SAMSUNG SSD PM871b 2.5 7mm 512GB,476.9 GB,4483,NA,NA,Mar 2018,SSD
SAMSUNG SSD PM871b M.2 2280 128GB,119.2 GB,4311,NA,NA,Dec 2017,SSD
SAMSUNG SSD PM871b M.2 2280 256GB,238.5 GB,4960,NA,NA,Dec 2017,SSD
SAMSUNG SSD PM871b M.2 2280 512GB,476.9 GB,4572,NA,NA,Jul 2018,SSD
SAMSUNG SSD RBX Series 1,119.2 GB,431,NA,NA,Feb 2013,SSD
SAMSUNG SSD RBX Series 128GB M,119.2 GB,476,NA,NA,Dec 2012,SSD
SAMSUNG SSD RBX Series 128GB M,57.1 GB,367,NA,NA,Feb 2009,SSD
SAMSUNG SSD RBX Series 64GB,47 GB,459,NA,NA,Mar 2009,SSD
SAMSUNG SSD RBX Series 64GB M,59.6 GB,477,NA,NA,Dec 2012,SSD
SAMSUNG SSD SM84,238.5 GB,3869,NA,NA,Jul 2013,SSD
"SAMSUNG SSD SM841 2.5""",238.5 GB,3949,NA,NA,Jul 2014,SSD
"SAMSUNG SSD SM841 2.5"" 7",238.5 GB,3478,NA,NA,Nov 2013,SSD
"SAMSUNG SSD SM841 2.5"" 7mm 128GB",119.2 GB,3098,NA,NA,Jul 2013,SSD
"SAMSUNG SSD SM841 2.5"" 7mm 256GB",238.5 GB,3474,NA,NA,Jul 2013,SSD
"SAMSUNG SSD SM841 2.5"" 7mm 512GB",476.9 GB,3883,NA,NA,Aug 2013,SSD
SAMSUNG SSD SM841 mSATA,238.5 GB,3882,NA,NA,Oct 2013,SSD
SAMSUNG SSD SM841 mSATA 128GB,119.2 GB,3366,$129.99*,25.89,Nov 2013,SSD
SAMSUNG SSD SM841 mSATA 256GB,238.5 GB,3552,NA,NA,Nov 2013,SSD
SAMSUNG SSD SM841 mSATA 512GB,476.9 GB,3540,$299.89*,11.80,Oct 2013,SSD
SAMSUNG SSD SM841 SED mS,238.5 GB,3720,NA,NA,Nov 2013,SSD
SAMSUNG SSD SM841 SED mSATA 256GB,238.5 GB,3558,NA,NA,Jan 2014,SSD
SAMSUNG SSD SM841N 2.5,119.2 GB,3767,NA,NA,Oct 2014,SSD
SAMSUNG SSD SM841N 2.5 7,238.5 GB,3898,NA,NA,Aug 2014,SSD
SAMSUNG SSD SM841N 2.5 7mm 128GB,119.2 GB,3389,NA,NA,May 2014,SSD
SAMSUNG SSD SM841N 2.5 7mm 256GB,238.5 GB,3641,$167.83*,21.69,Sep 2014,SSD
SAMSUNG SSD SM841N 2.5 7mm 512GB,476.9 GB,4012,$245.00*,16.38,Oct 2014,SSD
SAMSUNG SSD SM841N mSATA,119.2 GB,3641,NA,NA,Oct 2014,SSD
SAMSUNG SSD SM841N mSATA 128GB,119.2 GB,3216,NA,NA,May 2015,SSD
SAMSUNG SSD SM841N mSATA 256GB,238.5 GB,3937,NA,NA,Sep 2014,SSD
SAMSUNG SSD SM841N mSATA 256GB SED,238.5 GB,3739,NA,NA,May 2015,SSD
SAMSUNG SSD SM841N mSATA 512GB,476.9 GB,3710,$199.99*,18.55,Jun 2014,SSD
SAMSUNG SSD SM87,476.9 GB,3975,NA,NA,Nov 2015,SSD
SAMSUNG SSD SM871 2.5 7m,238.5 GB,4186,NA,NA,Nov 2015,SSD
SAMSUNG SSD SM871 2.5 7mm 256GB,238.5 GB,4197,NA,NA,Nov 2015,SSD
SAMSUNG SSD SM871 2.5 7mm 512GB,476.9 GB,4076,$199.99*,20.38,Mar 2016,SSD
SAMSUNG SSD Thin 64GB,59.6 GB,448,NA,NA,May 2013,SSD
SAMSUNG SSD Thin u 128GB M,119.2 GB,434,NA,NA,Mar 2009,SSD
SAMSUNG SSD Thin u 64GB M,59.5 GB,337,NA,NA,Feb 2009,SSD
SAMSUNG SV0411N,37.3 GB,218,NA,NA,Dec 2008,Unknown
SAMSUNG SV0412H,37.3 GB,137,NA,NA,Nov 2013,HDD
SAMSUNG SV0602H,55.9 GB,190,$62.00,3.06,Mar 2013,HDD
SAMSUNG SV0602H,9.3 GB,183,$62.00*,2.95,Dec 2008,HDD
SAMSUNG SV0802E,74.6 GB,288,NA,NA,Aug 2014,HDD
SAMSUNG SV0802N,9.8 GB,267,NA,NA,Mar 2009,HDD
SAMSUNG SV0802N,74.6 GB,413,NA,NA,Oct 2014,HDD
SAMSUNG SV0813H,70.9 GB,197,NA,NA,Mar 2009,Unknown
SAMSUNG SV1203N,111.8 GB,283,$24.95*,11.34,Mar 2009,Unknown
SAMSUNG SV1204H,111.8 GB,216,NA,NA,Feb 2009,Unknown
SAMSUNG SV1604E,149 GB,239,NA,NA,May 2013,HDD
SAMSUNG SV1604N,149 GB,255,NA,NA,Dec 2008,HDD
SAMSUNG SV2001H,18.7 GB,187,NA,NA,Sep 2009,HDD
SAMSUNG SV2042H,19 GB,184,NA,NA,Mar 2009,HDD
SAMSUNG SV4002H,37.3 GB,188,NA,NA,Feb 2009,Unknown
SAMSUNG SV4012H,18.4 GB,174,NA,NA,Mar 2009,HDD
SAMSUNG SV4084H,38 GB,158,NA,NA,May 2009,HDD
SAMSUNG SV6003H,51 GB,190,NA,NA,May 2009,HDD
SAMSUNG SV8004H,74.6 GB,199,$42.95*,4.63,Feb 2009,Unknown
SAMSUNG XP941 M.2 128GB,119.2 GB,5303,$119.99*,44.20,Jun 2013,SSD
SAMSUNG XP941 M.2 256GB,238.5 GB,6933,$208.99*,33.17,Jun 2013,SSD
SAMSUNG XP941 M.2 512GB,476.9 GB,7463,$309.99*,24.07,Aug 2013,SSD
SAMSUNG128GB MZ7PC128HAFU,119 GB,3051,$48.95*,62.33,Jul 2012,SSD
SanDis SD8TB8U256G1001,238.5 GB,4072,NA,NA,Dec 2016,SSD
SanDisk A400 NVMe 256GB,238.5 GB,6694,$75.00,89.25,Aug 2017,SSD
SanDisk A400 NVMe 512GB,476.9 GB,6642,NA,NA,Oct 2017,SSD
SanDisk A400 NVMe SD9 256GB,238.5 GB,6366,NA,NA,Mar 2018,SSD
SanDisk A400 SD9PN9U-256G-1001,238.5 GB,6683,NA,NA,Feb 2018,SSD
SanDisk DA4064,58.2 GB,1384,NA,NA,Aug 2018,HDD
SanDisk DB4032,29.1 GB,700,NA,NA,Dec 2015,HDD
SanDisk DB4064,58.2 GB,743,NA,NA,Jan 2016,HDD
SanDisk DF4032,29.1 GB,837,NA,NA,Jan 2016,HDD
SanDisk DF4064,58.2 GB,830,NA,NA,Jul 2016,HDD
SanDisk DF4128,116.5 GB,784,NA,NA,Apr 2016,HDD
SanDisk DS2032,29.1 GB,626,NA,NA,Sep 2015,HDD
SanDisk DS2064,58.2 GB,675,NA,NA,Oct 2015,HDD
SanDisk Extreme Pro 500GB,465.8 GB,20457,$328.91,62.20,Sep 2018,SSD
SanDisk Extreme SSD,232.9 GB,3563,$89.99,39.59,Oct 2018,SSD
SanDisk Extreme USB,29.8 GB,565,$89.94*,6.28,Mar 2015,HDD
SanDisk pSSD 16GB,15.3 GB,125,NA,NA,Feb 2009,SSD
SanDisk pSSD-P2 32GB,24.8 GB,96,NA,NA,Sep 2009,SSD
SanDisk SD5SB2-128G-1006,119.2 GB,3127,NA,NA,Apr 2013,SSD
SanDisk SD5SB2-128G-1006E,119.2 GB,2788,$59.99*,46.47,Nov 2013,SSD
SanDisk SD5SB2128G1010E,119.2 GB,2578,NA,NA,Dec 2012,SSD
SanDisk SD5SE2128G1002E,119.2 GB,2370,NA,NA,Feb 2013,SSD
SanDisk SD5SE2256G1002E,238.5 GB,2733,NA,NA,Mar 2013,SSD
SanDisk SD5SF2128G,119.2 GB,2797,NA,NA,Apr 2013,SSD
SanDisk SD5SF2128G1014E,119.2 GB,2803,NA,NA,Mar 2013,SSD
SanDisk SD5SG2128G1052E,119.2 GB,2949,NA,NA,Dec 2012,SSD
SanDisk SD5SG2256G1052E,238.5 GB,3083,NA,NA,Oct 2012,SSD
SanDisk SD6PP4M-256G-1006,238.5 GB,4628,NA,NA,Nov 2014,SSD
SanDisk SD6PP4M256G1002,238.5 GB,4410,NA,NA,May 2016,SSD
SanDisk SD6SA1M128G1011,119.2 GB,3165,NA,NA,Dec 2016,SSD
SanDisk SD6SA1M128G1111,119.2 GB,2355,NA,NA,Aug 2015,SSD
SanDisk SD6SB1M-128G-100,119.2 GB,2656,NA,NA,May 2014,SSD
SanDisk SD6SB1M-128G-1006,119.2 GB,2546,$64.99*,39.18,Apr 2014,SSD
SanDisk SD6SB1M-256G-100,238.5 GB,2667,NA,NA,Aug 2014,SSD
SanDisk SD6SB1M-256G-1006,238.5 GB,3042,NA,NA,Sep 2014,SSD
SanDisk SD6SB1M0,59.6 GB,1908,NA,NA,Jan 2014,SSD
SanDisk SD6SB1M064G,59.6 GB,1808,NA,NA,Jan 2014,SSD
SanDisk SD6SB1M064G1022,59.6 GB,2268,NA,NA,Jul 2013,SSD
SanDisk SD6SB1M064G1022I,59.6 GB,1934,NA,NA,Apr 2014,SSD
SanDisk SD6SB1M1,119.2 GB,2263,NA,NA,Sep 2013,SSD
SanDisk SD6SB1M128G,119.2 GB,2367,NA,NA,Jun 2014,SSD
SanDisk SD6SB1M128G1001,119.2 GB,2540,NA,NA,Jun 2014,SSD
SanDisk SD6SB1M128G1002,119.2 GB,2650,NA,NA,Aug 2014,SSD
SanDisk SD6SB1M128G1022,119.2 GB,2506,NA,NA,Jun 2013,SSD
SanDisk SD6SB1M128G1022I,119.2 GB,2598,NA,NA,Sep 2013,SSD
SanDisk SD6SB1M2,238.5 GB,2543,NA,NA,Nov 2013,SSD
SanDisk SD6SB1M256G1001,238.5 GB,2537,NA,NA,Feb 2015,SSD
SanDisk SD6SB1M256G1002,238.5 GB,3032,NA,NA,Aug 2014,SSD
SanDisk SD6SB1M256G1022,238.5 GB,3294,NA,NA,May 2013,SSD
SanDisk SD6SB1M256G1022I,238.5 GB,3174,NA,NA,Dec 2013,SSD
SanDisk SD6SB2M-512G-100,476.9 GB,2895,NA,NA,May 2014,SSD
SanDisk SD6SB2M-512G-1006,476.9 GB,3024,NA,NA,Apr 2015,SSD
SanDisk SD6SB2M128G1022I,119.2 GB,2682,NA,NA,Apr 2015,SSD
SanDisk SD6SB2M256G1022I,238.5 GB,3000,NA,NA,May 2014,SSD
SanDisk SD6SB2M512G1001,476.9 GB,3109,NA,NA,Feb 2015,SSD
SanDisk SD6SB2M512G1022I,476.9 GB,3406,NA,NA,May 2014,SSD
SanDisk SD6SF1M064G1022,59.6 GB,2031,NA,NA,Dec 2013,SSD
SanDisk SD6SF1M128G,119.2 GB,2487,NA,NA,Aug 2013,SSD
SanDisk SD6SF1M128G1022,119.2 GB,2527,NA,NA,Jan 2014,SSD
SanDisk SD6SF1M128G1022I,119.2 GB,2388,NA,NA,Jan 2016,SSD
SanDisk SD6SF1M256G1022,238.5 GB,2888,NA,NA,Dec 2013,SSD
SanDisk SD6SF1M256G1022I,238.5 GB,2502,NA,NA,Apr 2015,SSD
SanDisk SD6SN1M-128G-1006,119.2 GB,2629,$139.99*,18.78,Jan 2014,SSD
SanDisk SD6SN1M-256G,238.5 GB,3109,$129.99*,23.92,Jan 2014,SSD
SanDisk SD6SN1M128G1002,119.2 GB,2655,NA,NA,Feb 2014,SSD
SanDisk SD6SN1M256G,238.5 GB,3785,NA,NA,Jan 2019,SSD
SanDisk SD6SP1M128G1002,119.2 GB,2595,NA,NA,Nov 2013,SSD
SanDisk SD6SP1M128G1009,119.2 GB,2428,NA,NA,Jul 2014,SSD
SanDisk SD6SP1M128G1012,119.2 GB,2788,NA,NA,Nov 2013,SSD
SanDisk SD6SP1M128G1102,119.2 GB,2897,NA,NA,May 2015,SSD
SanDisk SD6SP1M256G1012,238.5 GB,3015,NA,NA,Jan 2014,SSD
SanDisk SD6SP1M256G1102,238.5 GB,2518,NA,NA,Jan 2015,SSD
SanDisk SD7SB2Q-512G,476.9 GB,3434,NA,NA,Jul 2015,SSD
SanDisk SD7SB2Q512G1001,476.9 GB,3446,NA,NA,Apr 2015,SSD
SanDisk SD7SB3Q-128G-100,119.2 GB,2885,NA,NA,Mar 2015,SSD
SanDisk SD7SB3Q-128G-1006,119.2 GB,3292,NA,NA,May 2015,SSD
SanDisk SD7SB3Q-256G,238.5 GB,3119,$69.99*,44.56,Jul 2015,SSD
SanDisk SD7SB3Q128G,119.2 GB,3242,NA,NA,Feb 2018,SSD
SanDisk SD7SB3Q128G1001,119.2 GB,2567,NA,NA,Mar 2015,SSD
SanDisk SD7SB3Q128G1002,119.2 GB,2972,NA,NA,Dec 2014,SSD
SanDisk SD7SB3Q256G1001,238.5 GB,3386,NA,NA,Aug 2015,SSD
SanDisk SD7SB3Q256G1002,238.5 GB,3510,NA,NA,Nov 2014,SSD
SanDisk SD7SB6S-128G-100,119.2 GB,3879,NA,NA,Feb 2016,SSD
SanDisk SD7SB6S-128G-1006,119.2 GB,3752,NA,NA,Sep 2015,SSD
SanDisk SD7SB6S-256G,238.5 GB,4064,$129.99,31.26,Oct 2015,SSD
SanDisk SD7SB6S128G1001,119.2 GB,3789,NA,NA,Sep 2016,SSD
SanDisk SD7SB6S128G1016,119.2 GB,3088,NA,NA,Jan 2019,SSD
SanDisk SD7SB6S128G1122,119.2 GB,3494,NA,NA,Apr 2015,SSD
SanDisk SD7SB6S256G1001,238.5 GB,4195,NA,NA,Oct 2016,SSD
SanDisk SD7SB6S256G1122,238.5 GB,3916,NA,NA,Feb 2015,SSD
SanDisk SD7SB7S512G1001,476.9 GB,3994,NA,NA,May 2016,SSD
SanDisk SD7SB7S512G1122,476.9 GB,4033,NA,NA,Jul 2015,SSD
SanDisk SD7SN3Q-256G-1006,238.5 GB,3470,NA,NA,Nov 2015,SSD
SanDisk SD7SN3Q-512G-1006,476.9 GB,3247,NA,NA,Apr 2015,SSD
SanDisk SD7SN3Q128G1002,119.2 GB,3148,NA,NA,Dec 2014,SSD
SanDisk SD7SN3Q256G1002,238.5 GB,3400,NA,NA,Dec 2014,SSD
